Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
183.94.22.96,122.188.142.227,6,57061,20254,1351,1504.026
119.36.63.206,115.156.143.236,6,443,54310,1172,149.635
119.167.131.175,183.94.22.88,6,443,45342,13830,75.178
115.156.143.170,111.47.212.204,6,60349,31002,3088,214.501
115.156.158.133,36.138.246.42,6,57891,30801,5261,548.725
39.102.42.211,115.156.143.112,6,443,51132,1223,149.981
52.229.167.3,115.156.142.163,6,443,13452,3452,192.353
123.6.129.44,183.95.73.75,6,443,41154,1553,111.884
49.4.18.3,115.156.141.34,6,443,38230,3504,2284.3
175.27.57.28,115.156.129.245,6,80,64294,7456,581.835
183.94.22.44,112.132.119.67,6,60830,443,3218,474.913
58.48.49.132,202.114.0.250,6,52715,443,2595,8553.65
218.106.117.236,125.44.40.227,17,9494,58625,71256,628.392
116.130.224.150,183.94.22.75,6,8080,61425,4304,3.736
115.156.141.200,112.19.142.112,6,59671,443,1681,2031.735
20.198.162.78,183.94.22.69,6,443,49504,1619,86.554
122.14.236.30,115.156.143.155,6,443,60232,2235,869.076
115.156.144.93,183.232.163.154,6,41588,33000,11479,476.977
210.42.68.11,115.156.144.168,6,80,52852,22578,91.716
123.207.106.181,222.20.75.205,6,443,43008,2838,101.791
183.94.22.54,157.148.41.176,6,12258,443,1176,179.793
43.137.191.78,115.156.142.117,6,80,49614,1604,172.808
115.156.142.193,59.78.211.251,6,57271,443,1245,73.893
43.141.132.62,115.156.141.153,6,80,19947,84938,2947.585
163.177.4.83,183.94.22.96,6,443,53386,3369,117.971
122.189.171.106,218.106.117.232,6,443,58078,11356,30.37
36.131.170.13,115.156.143.47,6,443,43778,474468,8100.146
150.242.122.40,115.156.213.192,6,443,59284,142752,6502.604
218.106.117.236,101.67.59.79,17,39404,10462,6493,8757.579
183.168.162.229,115.156.251.185,6,443,50663,4086,20.341
183.94.30.223,183.94.22.73,6,42013,54087,3365,621.681
112.83.140.12,183.95.73.41,6,443,58915,1201,16.765
122.190.51.208,115.156.141.157,6,443,58547,32712,30.424
117.21.179.73,115.156.143.233,6,443,45752,18401,1211.025
101.72.254.61,183.95.73.83,6,443,52195,1530,301.626
116.136.188.184,183.94.22.83,6,443,4335,13215,622.31
115.156.141.113,36.6.2.212,17,12345,50762,811374,14302.276
122.188.187.196,183.94.22.86,6,443,39544,2851,20.757
115.156.142.240,175.24.251.180,6,41374,443,1446,161.101
115.156.144.160,203.209.255.245,17,39546,443,1327,75.887
58.19.27.69,125.42.97.57,17,12345,7967,1688362,11478.794
123.6.129.176,183.94.22.35,6,443,41924,2779,59.488
183.255.110.139,115.156.142.52,6,19000,51624,544696,2047.919
122.190.168.230,218.106.117.236,6,443,4153,13833,214.125
122.188.39.55,183.94.22.78,6,443,51064,1258,73.163
183.95.73.74,157.148.41.174,6,53202,443,4360,86.46
36.249.65.140,183.95.73.15,6,443,6223,2349,63.486
183.94.22.89,219.157.128.206,17,8514,59690,114867,8792.572
106.39.164.242,115.156.144.137,6,443,37082,2037,81.546
112.46.192.101,218.106.117.236,6,35671,38604,364777,4308.514
116.153.60.140,218.106.117.232,6,443,54365,6070410,10575.234
61.54.86.144,183.95.73.82,6,443,47466,12003,76.958
59.80.29.35,183.94.22.59,6,443,37324,747416,5267.162
112.132.208.36,183.95.73.75,6,443,41830,6726,59.549
221.213.168.110,183.95.73.99,6,18800,58082,68328,73.887
101.201.59.64,115.156.142.3,6,443,7043,1634,24.291
119.45.249.52,183.94.22.20,6,443,60488,2268,16.244
119.36.224.13,183.95.73.49,6,443,49218,4763,54.629
157.148.58.112,183.94.22.45,6,7070,47856,4874,438.477
43.141.132.60,115.156.144.96,6,443,58875,4548,65.941
115.156.141.250,111.29.58.40,6,7882,565,1470,1723.743
119.36.175.53,183.94.22.64,6,443,50016,84422,2.043
222.20.79.34,35.208.221.233,17,29392,33894,9855,822.299
120.53.71.94,115.156.144.8,6,14000,48226,2136,2202.256
183.94.22.54,183.188.34.180,17,42659,32239,8463,1349.673
183.94.22.37,122.97.96.5,17,18435,5144,60751,4079.189
183.95.73.82,112.82.201.82,6,53652,80,1638,4319.939
203.119.174.148,183.94.22.97,6,443,43950,1714,160.001
122.205.109.42,115.156.143.162,6,80,44982,84595,2196.495
122.189.220.164,115.156.144.26,6,443,60231,1250,71.16
153.3.149.95,183.94.22.33,6,80,49522,5966,1192.677
122.157.166.215,183.95.73.73,17,7878,8721,40356,6502.63
36.249.99.227,218.106.117.233,6,31147,57135,44830,1505.926
121.194.11.72,115.156.142.20,6,443,60634,1714,296.591
116.153.80.3,218.106.117.235,6,443,45570,45157,54.852
103.211.221.131,183.95.73.19,6,443,40912,3005,128.227
117.14.249.180,218.106.117.236,17,13922,37778,20536,298.427
222.138.4.69,183.94.22.98,17,443,58384,61805,1089.153
124.251.34.207,115.156.143.102,6,443,59820,2049,80.516
119.36.124.139,183.94.22.30,6,443,50062,1189,16.947
122.189.171.111,183.95.73.71,6,443,41868,5037173,5736.247
58.19.27.55,116.153.85.10,6,39560,443,1915,46.734
81.69.105.56,115.156.143.0,6,80,60888,3406,4690.809
210.42.68.4,115.156.142.114,6,80,41934,41992,43.417
183.94.22.52,60.163.143.16,6,37398,443,4002,282.159
122.190.51.201,115.156.141.185,6,443,53111,163048,33.939
210.42.68.13,115.156.143.41,6,443,52409,1393523,455.492
117.62.242.155,115.156.144.146,6,8080,44932,6099,3137.933
36.138.82.54,218.106.117.236,6,27209,48262,6056,4576.828
115.156.143.200,175.24.219.101,17,32106,80,3063,2140.645
113.57.34.41,183.94.22.84,6,49155,56652,691883,109.974
58.19.27.85,119.167.234.70,6,43818,1500,1134,3650.021
114.250.44.218,218.106.117.236,6,443,45308,5954,6415.426
202.114.0.250,58.48.115.202,6,443,64511,2424,3493.232
69.234.206.194,183.95.73.62,6,443,6713,3280,156.669
121.194.11.72,115.156.144.83,6,443,41206,1528,1181.913
112.132.119.67,183.94.22.31,6,443,58327,2154,1720.472
115.156.143.234,183.247.9.24,17,7527,15020,283038,12561.773
112.82.133.50,183.94.22.49,6,4767,57946,48176,1901.594
120.253.253.38,222.20.84.163,6,443,58070,13018,98.228
119.36.175.59,218.106.117.236,6,443,60376,2810,13.495
43.137.153.108,115.156.143.239,6,443,51859,4830826,9092.327
58.19.27.46,123.125.103.221,6,41312,443,1867,135.409
218.106.117.236,122.188.39.52,6,56100,443,1067,67.776
115.156.142.75,17.171.47.23,6,53089,443,1354,920.673
120.53.80.119,115.156.144.247,6,443,4280,1220,61.285
115.156.142.120,120.220.145.116,6,54998,443,1775,119.392
122.189.171.106,183.94.22.22,6,443,46466,114905,548.737
157.148.41.182,183.95.73.17,17,56673,53757,15622,9182.672
122.205.1.28,222.192.187.246,6,51153,443,1726,62.814
202.90.110.46,115.156.142.216,6,443,34066,1104,137.412
183.94.22.90,111.206.174.199,6,60950,443,1273,114.128
20.190.148.167,218.197.194.249,6,443,62165,15044,6160.391
1.62.64.203,218.106.117.236,6,443,56621,1665,175.941
115.156.144.59,113.118.168.22,17,41262,17443,8091,9170.89
43.141.132.60,115.156.143.147,6,443,38920,12070,13.569
115.156.144.31,120.241.229.41,6,54872,52923,3324,1631.993
115.156.141.211,202.90.108.11,6,48048,443,7208,4470.978
124.236.26.170,115.156.144.27,6,443,5211,1868,224.27
36.248.11.111,218.106.117.236,6,80,5582,27926,123.988
17.248.216.128,183.95.73.85,6,443,51347,2211,52.722
123.6.48.18,183.95.73.54,6,443,57232,3989,24.037
115.156.142.201,180.233.86.219,17,57364,28154,9609,5402.135
218.106.117.230,47.94.162.150,6,59434,443,1858,83.834
119.36.225.50,183.95.73.82,6,80,53975,647580,10221.117
183.95.73.64,157.148.41.254,6,45028,443,2972,54.824
58.19.27.98,223.5.5.5,17,61942,443,2584,304.743
122.190.168.230,218.106.117.236,6,443,50661,3213,55.341
58.144.132.151,218.106.117.236,17,20353,54080,1492,1579.378
61.241.148.183,218.106.117.236,6,443,10365,3745,19.577
222.20.68.156,182.108.218.215,17,5437,10328,1711,8152.893
222.192.187.243,115.156.173.51,6,443,63018,5002,5213.786
119.96.5.110,183.95.73.17,6,80,51016,111023,455.086
120.8.149.137,183.94.22.89,6,2465,60357,23066,64.934
101.28.132.87,183.94.22.35,6,80,60882,4602,68.333
115.156.144.235,122.190.12.250,6,59759,443,4502,8933.832
104.22.31.112,183.94.22.57,6,443,55162,1227,108.653
210.42.68.8,115.156.141.249,6,80,58416,68502,7089.963
23.48.229.99,115.156.142.216,6,443,61515,2081,106.06
120.133.64.175,115.156.143.116,6,443,40688,1112,78.995
218.197.195.234,106.55.117.169,6,52710,443,1062,171.092
122.191.18.50,218.106.117.236,6,19999,37159,3088,5.954
61.242.183.220,183.95.73.14,6,443,47550,3856,18.228
113.16.211.6,115.156.143.108,6,80,41618,1574,2.313
17.57.145.137,183.95.73.88,6,5223,5590,3423,755.081
115.156.144.104,203.119.174.147,6,36476,443,4186,104.365
183.94.22.54,119.36.142.115,6,49274,443,2640,132.479
119.36.225.66,218.106.117.231,6,80,33428,22556,3.527
115.156.142.164,43.159.244.249,6,52058,443,11412,631.432
69.234.206.194,115.156.144.123,6,443,9817,1961,110.804
211.91.233.147,183.94.22.52,6,443,9495,37131,2619.423
222.20.76.171,43.141.129.179,6,55583,443,1186,82.476
115.156.141.132,222.192.187.241,6,33822,443,7179,1909.074
43.141.131.144,115.156.144.92,6,80,6636,72020,7749.327
111.76.130.240,183.94.22.50,17,14121,60584,8969,13966.465
210.42.68.2,115.156.141.164,6,80,42464,44781,2085.841
222.192.186.77,115.156.144.220,6,443,49726,1093,67.309
101.73.66.174,183.95.73.66,6,80,54502,441360,3561.653
115.156.144.220,210.42.68.7,6,59044,80,1120,85.33
183.95.73.19,121.30.176.4,17,8234,9681,2742,7529.227
116.153.4.223,218.106.117.236,6,443,58338,8551,91.572
112.29.94.105,183.94.22.59,6,25402,4835,16522,4.818
222.20.86.133,210.61.187.170,6,10478,443,1393,342.293
59.82.122.8,115.156.143.246,6,443,4938,3445,32.351
52.182.143.209,183.94.22.42,6,443,6314,3145,453.737
117.143.20.106,115.156.143.96,6,1012,6496,28326,8172.09
157.148.41.174,218.106.117.230,6,443,51544,12665,143.465
223.198.59.106,218.106.117.235,17,35340,12557,31666,129.652
221.15.71.79,183.95.73.76,6,443,56626,1826,12.853
119.255.133.24,115.156.144.130,6,443,51258,1244,6039.398
210.42.68.4,115.156.143.136,6,80,49978,22630,14.92
43.141.132.60,115.156.142.6,6,443,39822,72670,3600.972
58.49.156.81,218.197.232.187,6,80,50949,62412,5840.327
157.148.41.254,218.106.117.229,6,443,35294,6084,91.784
183.95.73.47,123.126.99.162,6,32954,443,3941,113.763
121.194.11.73,115.156.143.207,6,443,52020,9861,30.056
36.150.232.159,115.156.141.13,6,483,38232,932710,2145.599
115.156.141.179,121.194.4.6,6,53847,443,1143,61.651
157.148.41.214,183.94.22.73,6,443,61055,2127,42.089
42.194.252.161,115.156.143.144,6,443,4813,1475,104.671
122.188.39.53,183.94.22.59,6,80,48536,1054,3.58
115.156.144.178,222.192.187.185,6,32213,80,34740,932.937
39.135.188.241,183.95.73.37,6,8080,49946,3094,18.448
121.194.7.246,115.156.141.39,6,443,52183,8816,1938.742
222.20.112.87,114.80.9.24,6,9435,1500,1380,823.38
39.162.19.12,115.156.144.53,6,18800,48814,203292,241.497
27.44.121.254,218.106.117.232,6,443,46214,2723,4082.018
183.95.73.66,27.37.206.196,6,59838,443,12719,1618.563
110.253.189.212,218.106.117.236,6,443,54774,3319,118.516
218.106.117.232,119.176.242.142,6,49048,2257,1537,5316.12
116.26.191.194,115.156.142.174,17,16314,61770,1683,4749.071
115.156.141.7,52.168.117.170,6,50240,443,1461,1002.359
202.90.110.46,115.156.142.31,6,443,57166,3094,145.1
2.16.168.9,115.156.142.141,17,443,58639,4755,612.402
1.194.253.228,115.156.141.44,6,443,49224,6700,49.135
221.197.192.192,183.94.22.85,17,3404,12345,3284,9238.688
23.66.38.214,222.20.69.175,17,443,50181,6771,905.928
119.36.225.73,183.94.22.24,6,80,56760,20482,49.653
58.19.27.84,112.132.119.67,6,49676,80,2211,7083.162
119.36.140.226,183.95.73.60,6,443,60480,9450,7254.179
218.106.117.236,157.148.62.140,6,52606,80,1393,101.174
119.97.181.245,183.95.73.97,6,80,4059,5948,1023.988
47.98.138.24,122.205.54.71,6,443,21432,1222,6099.506
101.72.233.218,183.94.22.37,6,80,37419,1983,14.566
183.95.73.52,220.194.252.1,6,6652,443,276612,741.29
119.36.175.53,218.106.117.234,6,443,58089,292287,134.716
60.28.193.60,183.95.73.10,6,1500,38730,4542,135.889
119.97.181.245,115.156.141.129,6,80,56255,161706,374.538
183.95.73.39,110.253.189.211,6,48236,443,1490,132.621
115.156.144.197,43.142.215.98,6,7219,443,1071,43.277
112.41.51.11,115.156.142.174,17,4555,51593,1280,8192.846
121.194.4.17,218.197.198.45,6,443,52167,5260,58.701
183.94.22.27,101.73.72.34,6,38718,443,2474,40.465
20.189.172.32,115.156.158.8,6,443,49528,3777,721.703
120.53.82.135,183.94.22.67,6,8080,58458,1580,26.172
218.106.117.236,221.204.22.209,6,37565,80,5040,286.736
43.141.54.88,115.156.142.148,6,443,61431,2127,50.083
119.36.225.50,218.106.117.236,6,443,39834,341408,6297.522
218.106.117.234,157.255.220.157,6,49736,443,2120,5984.94
106.42.232.109,211.67.23.116,6,443,39370,3631,71.074
115.156.142.155,109.244.156.207,17,57113,443,1643,120.159
115.156.158.244,39.106.236.99,6,5613,80,1330,23.305
222.20.86.84,183.255.110.166,6,7217,19000,6602,102.608
220.196.141.19,183.94.22.45,6,12004,60626,1178,73.97
17.248.216.69,115.156.143.12,6,443,50870,1350,306.916
115.156.142.148,43.141.9.40,6,45920,80,5398,3118.664
172.67.10.143,183.94.22.95,6,443,6469,1639,198.499
183.95.73.15,101.21.86.158,17,6737,1863,16536,711.031
116.162.16.228,183.94.22.16,6,80,38950,20024,142.766
58.205.220.229,115.156.142.178,6,443,51235,3920,15.192
113.59.46.35,183.95.73.48,6,443,56302,3295,44.612
13.114.167.208,183.95.73.16,6,443,54235,2307,1575.373
175.27.37.31,115.156.144.233,6,80,60992,5073,133.711
182.50.8.224,218.197.248.247,6,40433,56569,1875,74.163
43.141.9.82,115.156.141.23,6,80,41994,537625,2085.74
210.42.68.4,115.156.142.137,6,80,33606,80084,6186.466
183.94.22.13,183.94.173.148,17,47761,2406,13633,7135.129
212.64.115.100,115.156.142.80,6,443,50444,1223,749.979
119.36.164.38,183.94.22.96,6,443,34714,1365,17.391
60.221.73.226,218.106.117.232,6,443,37954,341698,321.371
154.93.105.64,115.156.141.51,6,443,39892,57956,433.023
115.156.143.93,120.204.170.86,17,59372,2247,1860029,3746.877
115.156.141.113,123.58.9.90,6,58210,443,2413,2343.291
180.184.77.41,218.106.117.236,6,443,54078,2382,387.1
119.36.224.12,183.94.22.85,6,443,43866,1936,68.698
210.42.68.11,218.197.204.96,6,443,12786,69083,2.698
115.156.142.124,222.192.187.242,6,11791,443,2740,9745.119
183.94.22.14,115.48.227.138,17,11046,6428,109080,8540.191
123.121.145.129,183.95.73.57,17,62639,57182,1204,6493.788
58.19.27.31,220.202.4.107,6,43710,443,1620,5045.468
119.36.142.116,183.95.73.94,6,443,6188,780308,972.081
115.156.142.171,121.194.11.73,6,38662,443,4327,109.252
192.144.198.149,218.106.117.232,6,7824,49188,2759,349.62
115.156.141.143,39.107.192.243,6,51526,443,1797,50.884
115.156.144.229,43.137.247.234,6,37074,443,1914,1868.841
113.207.38.105,183.94.22.48,6,80,4374,233430,944.782
182.91.254.70,183.95.73.34,6,443,60510,3028,139.972
59.78.173.41,115.156.144.239,6,80,4457,138676,299.875
111.206.101.253,183.94.22.77,6,443,37700,2030,68.24
119.147.23.141,115.156.144.50,6,65003,5742,60352,249.472
113.56.189.167,183.94.22.44,6,443,7676,1871,105.151
202.204.179.4,115.156.141.164,6,443,54142,18114,432.513
113.57.46.115,183.95.73.84,17,29731,8568,16496,2400.65
115.156.142.186,60.163.191.26,17,15970,4118,64888,14773.057
110.242.68.129,183.95.73.42,6,443,5692,3112,315.328
123.132.77.14,218.106.117.231,17,20906,7700,34297,206.747
115.156.144.30,183.168.162.229,6,7727,443,1466,3443.288
115.156.142.174,133.167.47.6,6,7522,443,2910,5968.624
23.48.229.138,115.156.249.28,6,443,62788,5551,140.562
183.95.73.18,125.94.46.10,6,52374,20042,4383,2367.786
115.156.143.155,43.138.85.249,6,49988,5223,1555,236.647
113.240.74.16,115.156.142.120,6,443,43886,1694,113.607
113.56.147.82,218.106.117.233,6,80,55901,2438,6.537
183.95.73.41,116.162.34.80,6,44144,443,1710,1940.263
183.94.22.35,153.3.244.68,17,35590,11800,2331,3262.6
60.204.2.9,115.156.144.247,6,443,57021,2482,1679.169
180.184.77.41,183.94.22.30,6,443,54140,1211,133.855
218.106.117.236,118.178.59.200,17,41204,22071,34832,10300.309
210.42.68.2,115.156.141.34,6,80,48520,143911,39.382
123.157.195.213,183.95.73.50,6,4917,35044,13152,37.752
120.46.75.68,115.156.143.107,6,443,60874,1617,497.379
202.90.110.15,115.156.141.24,6,443,47224,5881,61.641
106.55.223.34,115.156.141.64,6,443,58307,2300,153.297
121.194.7.244,115.156.142.133,6,80,43856,11950,5.485
175.27.48.149,115.156.141.64,17,20139,33467,17491,13860.246
183.195.17.181,183.95.73.31,17,19053,52139,4002,6999.412
119.36.225.73,183.95.73.72,6,80,60504,63456,65.369
172.247.166.231,183.94.22.89,6,443,45518,2053,7.473
115.156.142.155,47.114.58.47,6,39632,443,6156,3585.51
58.19.20.167,183.95.73.96,6,443,49827,3429,11.199
13.107.246.73,183.94.22.63,6,443,7228,4668,100.402
210.42.68.15,115.156.141.196,6,80,39974,19418,6076.216
218.197.197.224,192.100.76.243,17,51896,59632,2208,4214.914
115.156.142.127,222.192.187.229,6,47974,80,5820,9133.641
220.202.7.102,183.95.73.84,6,443,41794,1640,11.635
115.156.142.173,43.141.132.95,6,49379,443,27981,4481.74
113.200.143.223,183.95.73.34,6,443,61522,3368,64.426
115.156.142.155,123.58.9.84,6,49028,443,4360,1587.606
210.42.68.5,115.156.141.56,6,80,54874,43316,4603.209
210.42.68.4,115.156.141.74,6,443,48594,319799,121.075
122.189.236.41,218.106.117.236,6,443,57512,86020,662.233
113.200.1.16,183.94.22.75,6,443,47148,7432,276.821
183.95.73.52,114.55.236.88,6,44950,443,3093,518.998
115.156.142.228,59.78.173.41,6,42330,80,14781,297.702
120.92.107.7,183.94.22.94,6,443,39996,2854,88.771
115.156.142.40,112.9.0.188,17,54463,26912,141237,12318.262
157.255.48.213,183.95.73.12,6,2146,49996,5153,1170.233
183.94.22.96,130.33.153.97,6,50469,443,1164,232.144
119.36.175.54,183.94.22.74,6,80,54169,1381,12.77
101.236.69.94,115.156.142.173,6,443,34834,2244,759.129
122.189.237.13,218.106.117.236,6,80,56329,36200,6874.921
220.197.33.194,218.106.117.236,6,443,37385,2220,46.102
218.24.84.71,183.95.73.36,6,80,32299,887748,1094.907
116.147.65.111,183.95.73.22,17,4772,8567,6949,100.361
223.113.138.204,115.156.141.195,6,443,37328,4531,89.405
119.97.181.246,218.106.117.236,6,80,6934,601958,5876.845
122.205.109.43,115.156.142.179,6,80,2132,3552,8191.195
221.15.71.66,183.95.73.41,6,443,33074,4687,1391.667
106.2.68.214,183.95.73.25,17,28230,53566,1390,793.264
112.120.33.192,115.156.144.80,6,40586,51305,104335,3105.231
115.170.240.1,183.94.22.47,6,5260,4756,3473,896.282
36.62.67.208,115.156.143.35,17,54416,45979,1504,48.857
115.156.144.184,220.181.159.69,6,48012,443,1406,106.839
111.47.212.214,115.156.141.147,6,30086,61502,1580,94.838
183.240.179.132,218.106.117.236,6,5223,52019,145448,1582.977
115.156.143.117,222.192.187.177,6,59206,443,1430,334.542
218.197.158.135,115.156.141.102,6,443,55446,4794,103.187
58.19.27.44,157.148.126.123,6,54997,443,3996,3087.394
163.177.30.104,183.95.73.75,17,8000,50826,1896,9791.439
115.156.143.45,49.4.32.236,6,60794,443,1566,140.861
123.139.124.60,183.95.73.51,17,21543,37275,4328,1129.307
47.97.64.97,115.156.144.32,17,443,37580,6013,6090.358
115.156.142.31,40.71.69.253,6,49947,443,142158,2161.818
182.50.13.254,183.95.73.72,6,443,49832,1180,180.839
182.207.98.148,115.156.143.248,6,999,50586,110386,425.791
121.194.10.210,115.156.142.19,6,443,61115,87024,2711.874
183.95.73.57,103.63.160.98,6,49686,443,1414,213.776
183.95.73.32,117.34.224.74,6,2489,18156,2830,4476.092
123.125.107.14,183.94.22.18,6,80,44852,2678,27.706
115.156.143.121,121.194.7.239,6,7485,443,18081,1356.998
115.156.142.157,220.181.128.227,6,47964,443,1359,39.159
183.95.73.83,27.37.206.195,6,52379,443,2254,6691.428
183.95.73.46,116.162.111.19,6,54523,443,4094,509.36
58.241.140.75,183.94.22.74,17,8080,59583,5154,9137.188
115.156.143.144,112.19.142.112,6,49192,443,1315,1000.852
58.19.27.36,140.207.57.151,6,57340,443,3708,2058.462
124.160.141.159,218.106.117.234,6,25019,50951,17413,13511.622
221.216.151.229,218.106.117.236,17,15259,48948,829897,11870.113
223.74.137.200,115.156.142.169,17,17423,7700,7228,8539.3
115.156.141.160,120.253.255.98,6,5360,443,1711,164.463
218.106.117.230,223.88.13.78,17,53365,43903,1656,1968.444
115.156.143.244,123.58.9.90,6,56782,443,3871,204.993
115.156.143.115,210.42.68.7,6,49930,80,3752,421.64
109.244.157.114,115.156.143.152,6,443,49840,3193,80.854
140.249.153.86,218.197.232.187,6,80,61795,5597,1023.921
222.192.186.74,222.20.33.154,6,443,1364,18346,101.065
210.42.68.10,115.156.142.133,6,80,42718,31147,6279.23
163.177.4.101,183.94.22.42,6,443,55750,3183,29.093
43.141.68.41,115.156.142.250,6,443,57965,5588,4504.709
183.95.73.89,140.207.121.14,6,5625,443,1709,59.661
115.156.144.172,59.111.19.97,6,36932,443,11313,4664.702
58.19.20.167,183.94.22.71,6,443,57977,1089,8613.823
221.204.66.209,183.95.73.38,6,443,56050,12058,87.459
58.20.209.161,218.106.117.236,6,80,45646,11088,3.122
115.156.141.31,122.189.220.164,17,7256,443,22323,6595.13
222.192.186.109,115.156.141.112,6,443,41082,2788,7004.033
183.162.108.240,115.156.141.207,6,12555,49488,7152,1523.474
182.50.8.188,183.95.73.23,6,14000,39904,2822,2664.895
115.156.142.86,106.11.43.73,6,59243,443,3497,67.572
115.156.141.68,118.181.5.40,17,47714,3794,3727,10712.571
210.42.68.7,115.156.144.151,6,80,56862,20734,1.254
221.15.71.64,183.94.22.35,6,443,4746,40113,533.331
104.21.96.1,115.156.144.146,17,443,60722,472978,4783.323
183.94.22.60,121.36.116.70,6,56246,443,1259,110.94
42.56.77.129,183.94.22.39,6,443,61385,4339,56.018
58.19.27.45,122.190.64.111,6,51100,80,33272,2385.621
222.142.105.252,183.95.73.47,17,46724,58977,219705,1878.174
112.246.97.151,183.94.22.13,6,26116,48890,11640,31.266
111.63.65.178,115.156.144.198,6,443,32296,5154,631.177
106.55.209.209,115.156.144.28,6,443,5810,1022,6048.258
183.94.22.79,119.97.181.246,6,6772,80,8370,154.092
223.113.138.204,115.156.141.231,6,443,50560,130712,716.586
202.114.0.240,117.152.223.159,6,443,18008,5364,2341.116
115.156.144.247,109.244.172.239,6,49580,443,1053,3488.649
157.148.41.176,183.95.73.43,6,443,51482,3945,138.349
59.83.209.214,183.95.73.47,6,443,34560,2744,40.263
39.102.42.211,115.156.143.112,6,443,50507,2797,131.282
221.15.71.65,183.94.22.65,6,443,37472,1635,634.948
43.137.144.22,115.156.142.183,6,443,54434,1009,42.873
47.98.137.249,115.156.143.116,6,443,54600,8868,7.147
218.106.117.236,101.67.20.240,17,49995,443,1373,30.904
115.156.141.153,43.141.131.171,6,19937,80,2082,1480.626
115.156.143.151,182.61.200.108,6,4327,443,8561,2615.968
115.57.155.158,183.95.73.49,17,18757,18000,30388,1564.799
120.233.171.105,222.20.70.20,6,11000,50399,4662,23.402
183.95.252.239,183.95.73.43,6,443,35400,15207,3093.853
120.253.253.38,115.156.141.195,6,443,51644,1532,75.833
58.205.215.164,115.156.163.91,6,443,51473,274465,145.627
202.114.135.195,120.253.253.33,6,54456,443,6439,1263.963
59.82.132.236,115.156.142.243,6,80,52612,2594,43.245
183.95.73.10,111.197.251.85,17,43590,14966,2113,3275.065
115.156.144.186,212.129.159.36,6,39526,443,1703,92.513
119.36.124.138,218.106.117.234,6,443,38938,2980,18.958
183.61.243.10,222.20.71.234,6,443,51796,3034,2.94
17.171.47.23,183.94.22.19,6,443,59884,2468,235.446
218.106.117.236,157.255.191.46,6,56632,80,1392,29.149
210.42.68.2,115.156.143.234,6,80,33578,19550,60.954
52.191.219.104,183.95.73.54,6,443,59194,2583,800.615
115.156.144.115,14.150.164.15,17,5063,10410,11866,4045.921
180.97.248.210,115.156.143.16,6,443,5407,1090,61.19
58.19.27.85,116.147.66.121,17,12345,5682,2443,10659.416
210.42.111.17,120.55.199.67,6,55355,3002,5976,37.127
223.76.251.17,183.94.22.95,6,21413,54528,37798,157.944
222.20.124.127,121.194.11.68,6,43408,80,11127,2866.404
157.255.6.155,218.106.117.236,6,7070,50232,10630,9024.679
115.156.144.55,23.52.204.183,6,50913,443,2517,175.66
183.94.22.21,36.35.36.83,6,52266,9501,8723,1218.773
115.156.143.175,223.198.91.28,17,11870,24719,1243,5207.574
211.91.242.1,183.94.22.87,6,443,49790,3034,13.403
119.36.175.63,218.106.117.236,6,80,47868,1747,63.172
116.153.64.175,183.94.22.42,6,443,45400,5628,177.449
171.216.153.38,183.94.22.85,17,43097,59331,4186286,1581.395
210.72.14.201,218.197.231.110,6,41643,59675,860928,14655.294
121.194.11.72,115.156.142.71,6,443,35638,3261,33.922
52.167.160.173,218.197.251.159,6,443,1832,1637,276.011
115.156.144.200,112.19.142.108,6,58215,443,1283,175.503
220.196.139.240,183.95.73.54,6,443,59460,1986,325.969
210.42.68.9,115.156.144.38,6,80,57576,12976,4434.663
115.156.144.180,81.69.116.87,17,58722,443,4078,249.379
115.156.141.51,125.220.127.4,17,6322,10768,156188,181.565
111.172.236.82,115.156.141.183,6,80,60082,27042,225.299
123.6.28.35,218.106.117.236,6,443,33284,43924,94.306
115.156.144.57,43.137.188.212,17,38025,10022,4529,4052.5
180.184.56.218,115.156.141.214,6,443,53488,2679,339.444
115.156.142.7,121.194.11.72,6,43026,443,19162,7550.033
115.156.142.107,202.89.233.101,6,55115,443,1614,72.467
122.190.168.230,183.94.22.76,6,443,56735,1267,5.36
150.171.28.10,218.106.117.236,6,443,57765,5877,232.575
175.18.157.66,115.156.144.213,17,14205,11852,3296,8409.757
59.83.209.117,218.106.117.229,6,10002,38846,24910,23.735
122.205.109.36,115.156.144.198,6,443,32276,67930,568.571
223.109.148.178,218.106.117.236,6,443,5699,2153,127.113
222.192.187.241,115.156.141.25,6,443,56417,13904,2835.052
121.194.11.73,115.156.141.9,6,443,39536,2124,386.558
140.206.225.246,183.95.73.68,6,443,7323,1598,55.951
183.95.56.119,218.106.117.236,6,4096,54999,115962,4307.155
180.188.25.41,218.106.117.236,6,443,39596,6185,76.222
125.38.11.89,183.95.73.19,6,443,53854,58911,114.77
115.156.143.57,223.88.43.26,6,43584,43250,1456,68.319
115.156.143.58,162.159.137.105,6,5489,443,10690,172.157
183.94.22.36,112.64.235.113,6,57916,443,6374,2233.824
183.95.73.72,114.55.236.88,17,56365,443,11052,3022.22
157.255.5.249,183.95.73.44,6,443,43738,4416,440.101
222.192.187.253,115.156.142.107,17,443,52535,11622,121.409
115.156.142.192,118.194.33.18,6,55126,443,3130,76.384
